speaker_id,task,meanF0,stdevF0,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,localShimmer,localdbShimmer,apq3Shimmer,aqpq5Shimmer,apq11Shimmer,F1_mean,F1_median,F2_mean,F2_median,F3_mean,F3_median,F4_mean,F4_median,speech_rate,articulation_rate,avg_syllable_duration,mean_pause_duration,mean_speech_duration,silence_rate,silence_to_speech_ratio,mean_silence_count,SNR
spk1024,max_phonation,189.81444844856992,10.34623883128648,20.27975593929518,0.0036517735069558992,1.925470453942365e-05,0.002146980078470304,0.0022065241684304042,0.04359148176598579,0.6655348910152953,0.021773949777837177,0.025195414191621482,0.03509718611301315,689.1313381863879,623.5615208205877,1401.441119556704,1193.4852116701586,2873.5118877818472,2845.5472771431464,4068.3802460368006,4034.598707877223,,,,,,,,,67.9640410723049
spk1025,max_phonation,118.96729924452171,15.70696285338517,15.253314485195121,0.004521680563019718,3.801644280945297e-05,0.002126405638381729,0.002699157353767685,0.06473444540360417,0.5803225167981337,0.03376286559065331,0.03919660991653885,0.05288148512771827,875.6999541439088,801.8561817126231,1433.6093428005836,1236.2304668865163,2569.281822293174,2435.02311392111,3109.563513057881,2838.675079163774,,,,,,,,,81.6116289644356
spk1026,max_phonation,211.88646133092894,47.18718358382143,21.741975045014414,0.00439786638890239,2.0749701855665817e-05,0.0026124983735097075,0.0025482017233902864,0.02739427152202065,0.33438890843546076,0.015320667065649045,0.015764014165730308,0.019782281664153644,713.3799736773017,702.315563224717,1250.2722717129427,1166.232999789403,2940.8836256761942,2936.888167398737,3513.714930901807,3469.957358784698,,,,,,,,,46.32034058797353
spk1027,max_phonation,93.48216411800131,1.5766836422819106,17.473072146539426,0.0043102432542196836,4.610361486062102e-05,0.0020312100587372432,0.0027994133985838115,0.04817860466618764,0.37890164944883875,0.018904994298879225,0.028156305132789647,0.05252352829569646,650.7843162383989,611.6756031950044,1306.0899474160092,1206.120727171964,2788.918175085567,2731.1231444421373,3617.8655712164127,3541.2914270471747,,,,,,,,,61.90584603288403
spk1028,max_phonation,213.98017756041995,46.01162131894903,17.519625222759608,0.004638829209888495,2.1706551522555434e-05,0.0025493099491764545,0.0025731179037609556,0.06064861689114864,0.8577851930210451,0.03129753091933382,0.041104906001983736,0.04639582318696024,903.2948407143383,852.7874418040662,1679.3133426443458,1520.8096243401499,3122.3317925975707,3142.7273044946,4093.1865996952433,4010.7449887727253,,,,,,,,,53.65267301305071
spk1029,max_phonation,215.07629256232815,27.382315759629535,14.179174445549947,0.013136443986091187,6.107743567787295e-05,0.008137242079071532,0.00727352599822672,0.08241878775303846,0.7953004453002723,0.04633654780606708,0.04909781952901224,0.060792270713878216,798.3355592138006,821.5046109813452,1566.817024287811,1510.0631300366304,2689.1328676183007,2652.9120014070663,3817.778814954651,3763.65756117645,,,,,,,,,80.81169812359146
spk103,max_phonation,141.11963813832722,43.99758296949555,11.754550775893724,0.004848054951938188,3.437040915650971e-05,0.0027520032004355118,0.002822239783135622,0.10304229426527041,0.97825003678278,0.054758465501300715,0.06612610003097927,0.07688787418447846,897.329650229333,897.1052701759675,1595.863245812637,1546.345853002387,2834.130190374412,2850.5668336156114,3711.0193893914648,3696.845676427532,,,,,,,,,43.85982049034773
spk1030,max_phonation,194.30652051934416,36.58473314291722,18.49856227733179,0.004066378627846131,2.0933696589418744e-05,0.002258191066870393,0.002013481925712438,0.04759117169025523,0.5540343638562918,0.021817907131964465,0.02652992448083808,0.051017563344304344,818.9695192890529,798.3949704463773,1479.9268120407942,1460.8993358851135,2603.153550130091,2652.561098058759,3360.151805039935,3324.9754967102463,,,,,,,,,75.50895823765504
spk1031,max_phonation,131.2829021810652,51.41986558821882,16.866963701897497,0.007366891850405141,5.6119742122269e-05,0.003938617022319674,0.004440317441507862,0.08112889046741767,0.8313234877204695,0.03876231721804369,0.045488601619196295,0.0683952589406911,751.798075529921,741.3683219929666,1164.027359465456,1090.7481041684032,2378.3083270839065,2530.045010006818,3357.2957897687065,3264.447959948126,,,,,,,,,89.3489355431813
spk1032,max_phonation,140.62322237766517,2.9142108295566307,16.927388058885136,0.00640426943674924,4.553986833977045e-05,0.0034113916084666782,0.003473800105303761,0.08566458823257121,0.8113712155149728,0.03696443357546502,0.05072740442561704,0.07766404030240862,733.8294380522457,680.1224381546191,1495.0699445596517,1428.1600418880203,2941.1139963311566,2847.012763195035,3924.006393185538,4027.327353456508,,,,,,,,,370.0179427870318
spk1033,max_phonation,121.2483811789534,52.59392208103819,15.540162457059608,0.006744470997929785,5.5942017859600186e-05,0.0037296704330829432,0.0033597909577927107,0.07898648818173533,0.7056662844264804,0.03948329719482613,0.047126060178941165,0.07652990590980258,1075.31623601167,1146.8252731721582,2433.2532045966436,2793.5831612849943,3331.789505119786,3427.727129445271,4258.966402610208,4218.219835553886,,,,,,,,,51.28139403531009
spk1034,max_phonation,170.7500578082248,44.944476138676286,24.631669794001986,0.0016184268733427582,9.480765144754263e-06,0.0008129427830241863,0.0008865305696007269,0.03222804210438374,0.31206235159274104,0.015990755572713244,0.018573642193243846,0.028374333841388932,960.6674535833303,977.2761362133347,1585.3177192232745,1558.1549598760146,3070.1591434666902,3094.0984396812255,3806.0830016431564,3857.631776288885,,,,,,,,,91.38582222990783
spk1035,max_phonation,111.05707615766158,84.99750541971883,10.071261369067148,0.009235691893088692,8.36981691560339e-05,0.00467031245688649,0.005202935043465719,0.15383231702192046,1.4403993777153379,0.07134381417081999,0.10576597736586557,0.17447344502417347,682.8135150065317,665.4783161716518,1284.7301218274715,1150.9747281115938,2511.6623759324552,2503.388284546376,3940.093440630853,3960.191411737779,,,,,,,,,79.53434996147969
spk1036,max_phonation,129.82172968814976,28.096405802515843,9.464702333221252,0.00789434260415635,6.074488230941924e-05,0.0044895784972853,0.004312802059385386,0.11591158875867175,1.0824298906040295,0.058123006974236543,0.06860869303481947,0.10379992925300169,778.3606440920673,776.2303454119341,1374.2827033698493,1241.3425649635603,2808.37991971766,2753.8660964413016,3913.016251932586,3997.997261789148,,,,,,,,,56.67867922109413
spk1037,max_phonation,169.6917596275234,17.95402275674348,18.91697882518402,0.003952477026803658,2.3299357522165547e-05,0.002032989259907481,0.0020639747498633347,0.038237794173941075,0.38177775030596417,0.019574256337333312,0.02368967884283718,0.03297845879567283,919.4783854971715,908.8595739372023,1742.005248905112,1731.0072639258742,2472.757077165854,2513.534096297384,3185.956618117883,3162.4285174802117,,,,,,,,,88.95402525908129
spk1038,max_phonation,137.54854656304917,45.28869211453003,11.778718889702015,0.009395149894518555,6.828534661131505e-05,0.0052364173841596305,0.005421887840865039,0.10422101628050161,0.9789810575871627,0.05525507048163613,0.06655645574341211,0.08355455380861052,798.3087295561596,805.5067453160312,1551.7032487168667,1505.9415299997802,2675.114186182226,2719.4166557053954,4308.063412206839,4332.819558792413,,,,,,,,,66.55977543058317
